Active ingredients,Dosage Form,Route,Strength,Brand name,Applicant Holder,Approval Date
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,GRANULES PHARMACEUTICALS INC,"Jul 13, 2023"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,L PERRIGO CO,"Feb 28, 2023"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,LNK INTERNATIONAL INC,"Dec 11, 2025"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,MARKSANS PHARMA LTD,"Jul 10, 2023"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,TARO PHARMACEUTICAL INDUSTRIES LTD,"Jan 2, 2026"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ADVIL DUAL ACTION WITH ACETAMINOPHEN,HALEON US HOLDINGS LLC,"Feb 28, 2020"
CHLORPHENIRAMINE MALEATE; IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE,TABLET,ORAL,4MG; 200MG; 10MG,ADVIL ALLERGY AND CONGESTION RELIEF,HALEON US HOLDINGS LLC,"Dec 21, 2011"
CHLORPHENIRAMINE MALEATE; IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE,TABLET,ORAL,4MG; 200MG; 10MG,ADVIL MULTI-SYMPTOM COLD & FLU,HALEON US HOLDINGS LLC,"Apr 28, 2017"
CHLORPHENIRAMINE MALEATE; IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,SUSPENSION,ORAL,1MG/5ML; 100MG/5ML; 15MG/5ML,CHILDREN'S ADVIL ALLERGY SINUS,HALEON US HOLDINGS LLC,"Feb 24, 2004"
CHLORPHENIRAMINE MALEATE; IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,TABLET,ORAL,2MG; 200MG; 30MG,ADVIL ALLERGY SINUS,HALEON US HOLDINGS LLC,"Dec 19, 2002"
DIPHENHYDRAMINE CITRATE; IBUPROFEN,TABLET,ORAL,38MG; 200MG,ADVIL PM,HALEON US HOLDINGS LLC,"Dec 21, 2005"
DIPHENHYDRAMINE CITRATE; IBUPROFEN,TABLET,ORAL,38MG; 200MG,IBUPROFEN AND DIPHENHYDRAMINE CITRATE,AUROBINDO PHARMA LTD,"May 31, 2022"
DIPHENHYDRAMINE CITRATE; IBUPROFEN,TABLET,ORAL,38MG; 200MG,IBUPROFEN AND DIPHENHYDRAMINE CITRATE,DR REDDYS LABORATORIES LTD,"Jul 8, 2009"
DIPHENHYDRAMINE CITRATE; IBUPROFEN,TABLET,ORAL,38MG; 200MG,IBUPROFEN AND DIPHENHYDRAMINE CITRATE,PERRIGO R AND D CO,"Dec 22, 2008"
DIPHENHYDRAMINE CITRATE; IBUPROFEN,TABLET,ORAL,38MG; 200MG,IBUPROFEN AND DIPHENHYDRAMINE CITRATE,PLD ACQUISITIONS LLC,"Apr 11, 2024"
DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN,CAPSULE,ORAL,25MG; EQ 200MG FREE ACID AND POTASSIUM SALT,ADVIL PM,HALEON US HOLDINGS LLC,"Dec 21, 2005"
DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN,CAPSULE,ORAL,25MG; EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN AND DIPHENHYDRAMINE HYDROCHLORIDE,AUROBINDO PHARMA LTD,"Feb 14, 2019"
DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN,CAPSULE,ORAL,25MG; EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN AND DIPHENHYDRAMINE HYDROCHLORIDE,BIONPHARMA INC,"Nov 22, 2010"
DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN,CAPSULE,ORAL,25MG; EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN AND DIPHENHYDRAMINE HYDROCHLORIDE,ONESOURCE SPECIALTY PTE LTD,"Mar 5, 2012"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,ADVIL LIQUI-GELS,HALEON US HOLDINGS LLC,"Apr 20, 1995"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,ADVIL MIGRAINE LIQUI-GELS,HALEON US HOLDINGS LLC,"Mar 16, 2000"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,AMNEAL PHARMACEUTICALS OF NEW YORK LLC,"Dec 23, 2011"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,ASCENT PHARMACEUTICALS INC,"Dec 21, 2017"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,AUROBINDO PHARMA LTD,"Jun 29, 2018"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,AUROBINDO PHARMA LTD,"Sep 14, 2023"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,BIONPHARMA INC,"Mar 24, 2009"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,HUMANWELL PURACAP PHARMACEUTICAL WUHAN CO LTD,"Jun 21, 2016"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,MARKSANS PHARMA LTD,"Jun 26, 2009"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,ONESOURCE SPECIALTY PTE LTD,"Mar 28, 2018"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,P AND L DEVELOPMENT LLC DBA PLD DEVELOPMENTS LLC,"Jul 10, 2009"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,PATHEON SOFTGELS BV,"Feb 13, 2024"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,SOFGEN PHARMACEUTICALS LLC,"Sep 7, 2016"
IBUPROFEN,CAPSULE,ORAL,200MG,MIDOL LIQUID GELS,BIONPHARMA INC,"Oct 18, 2002"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,CHILDREN'S ADVIL,HALEON US HOLDINGS LLC,"Jun 27, 1996"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,CHILDREN'S ADVIL-FLAVORED,HALEON US HOLDINGS LLC,"Nov 7, 1997"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,CHILDREN'S IBUPROFEN,L PERRIGO CO,"Dec 22, 1998"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,CHILDREN'S MOTRIN,KENVUE BRANDS LLC,"Jun 16, 1995"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,ANNORA PHARMA PRIVATE LTD,"Nov 23, 2018"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,AUROBINDO PHARMA LTD,"Apr 17, 2018"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,GUARDIAN DRUG CO,"Aug 17, 2018"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,P AND L DEVELOPMENT LLC,"Apr 30, 1999"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,PAI HOLDINGS LLC DBA PHARMACEUTICAL ASSOCIATES INC,"Nov 8, 2024"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Feb 22, 2021"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,SUN PHARMA CANADA INC,"Jun 27, 2017"
IBUPROFEN,SUSPENSION/DROPS,ORAL,40MG/ML,CHILDREN'S MOTRIN,KENVUE BRANDS LLC,"Jun 10, 1996"
IBUPROFEN,SUSPENSION/DROPS,ORAL,40MG/ML,IBUPROFEN,AUROBINDO PHARMA LTD,"Apr 8, 2024"
IBUPROFEN,SUSPENSION/DROPS,ORAL,40MG/ML,IBUPROFEN,GUARDIAN DRUG CO,"Sep 26, 2018"
IBUPROFEN,SUSPENSION/DROPS,ORAL,40MG/ML,IBUPROFEN,L PERRIGO CO,"Dec 16, 1998"
IBUPROFEN,SUSPENSION/DROPS,ORAL,40MG/ML,IBUPROFEN,SUN PHARMA CANADA INC,"Aug 8, 2023"
IBUPROFEN,SUSPENSION/DROPS,ORAL,40MG/ML,IBUPROFEN,TRIS PHARMA INC,"Aug 31, 2009"
IBUPROFEN,SUSPENSION/DROPS,ORAL,50MG/1.25ML,INFANT'S ADVIL,HALEON US HOLDINGS LLC,"Jan 12, 2000"
IBUPROFEN,TABLET,ORAL,200MG,ADVIL,HALEON US HOLDINGS LLC,"May 18, 1984"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,ADAPTIS PHARMA PRIVATE LTD,"Jul 1, 1988"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,AMNEAL PHARMACEUTICALS NY LLC,"Feb 17, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,AMNEAL PHARMACEUTICALS NY LLC,"May 23, 1988"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,AMNEAL PHARMACEUTICALS OF NEW YORK LLC,"Mar 18, 2014"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,AUROBINDO PHARMA LTD,"Nov 8, 2017"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,AVEMA PHARMA SOLUTIONS,"Nov 26, 2003"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,DR REDDYS LABORATORIES INC,"Dec 12, 2001"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,DR REDDYS LABORATORIES INC,"Nov 20, 2001"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,GRANULES INDIA LTD,"Dec 10, 2010"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,GRANULES INDIA LTD,"Oct 7, 2016"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,L PERRIGO CO,"Dec 8, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,LNK INTERNATIONAL INC,"Mar 1, 1999"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,LNK INTERNATIONAL INC,"Mar 1, 1999"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,MARKSANS PHARMA LTD,"Feb 8, 2011"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,MARKSANS PHARMA LTD,"Feb 1, 2011"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,"Mar 30, 1994"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,PERRIGO R AND D CO,"Jun 21, 2005"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,PH HEALTH LTD,"Apr 1, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,SHANDONG XINHUA PHARMACEUTICAL CO LTD,"May 5, 2017"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,SHANDONG XINHUA PHARMACEUTICAL CO LTD,"Aug 21, 2018"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Mar 28, 2011"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Apr 4, 2011"
IBUPROFEN,TABLET,ORAL,100MG,JUNIOR STRENGTH ADVIL,HALEON US HOLDINGS LLC,"Dec 13, 1996"
IBUPROFEN,TABLET,ORAL,100MG,JUNIOR STRENGTH MOTRIN,KENVUE BRANDS LLC,"Jun 10, 1996"
IBUPROFEN,TABLET,ORAL,200MG,MOTRIN IB,KENVUE BRANDS LLC,"Dec 17, 1990"
IBUPROFEN,"TABLET, CHEWABLE",ORAL,50MG,CHILDREN'S ADVIL,HALEON US HOLDINGS LLC,"Dec 18, 1998"
IBUPROFEN,"TABLET, CHEWABLE",ORAL,100MG,IBUPROFEN,L PERRIGO CO,"Jan 16, 2004"
IBUPROFEN,"TABLET, CHEWABLE",ORAL,100MG,JUNIOR STRENGTH ADVIL,HALEON US HOLDINGS LLC,"Dec 18, 1998"
IBUPROFEN SODIUM,TABLET,ORAL,EQ 200MG BASE,ADVIL,HALEON US HOLDINGS LLC,"Jun 12, 2012"
IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE,TABLET,ORAL,200MG; 10MG,ADVIL CONGESTION RELIEF,HALEON US HOLDINGS LLC,"May 27, 2010"
IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE,TABLET,ORAL,200MG; 10MG,IBUPROFEN AND PHENYLEPHRINE HYDROCHLORIDE,PERRIGO R AND D CO,"Jul 3, 2014"
IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT; 30MG,ADVIL COLD AND SINUS,HALEON US HOLDINGS LLC,"May 30, 2002"
IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT; 30MG,IBUPROFEN AND PSEUDOEPHEDRINE HYDROCHLORIDE,AUROBINDO PHARMA LTD,"Dec 1, 2017"
IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,SUSPENSION,ORAL,100MG/5ML; 15MG/5ML,CHILDREN'S ADVIL COLD,HALEON US HOLDINGS LLC,"Apr 18, 2002"
IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,SUSPENSION,ORAL,100MG/5ML; 15MG/5ML,CHILDREN'S MOTRIN COLD,KENVUE BRANDS LLC,"Aug 1, 2000"
IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,TABLET,ORAL,200MG; 30MG,ADVIL COLD AND SINUS,HALEON US HOLDINGS LLC,"Sep 19, 1989"
IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,TABLET,ORAL,200MG; 30MG,IBUPROFEN AND PSEUDOEPHEDRINE HYDROCHLORIDE,AUROBINDO PHARMA LTD,"Mar 10, 2023"
IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,TABLET,ORAL,200MG; 30MG,IBUPROFEN AND PSEUDOEPHEDRINE HYDROCHLORIDE,STRIDES PHARMA GLOBAL PTE LTD,"Aug 14, 2006"
IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,TABLET,ORAL,200MG; 30MG,IBUPROHM COLD AND SINUS,OHM LABORATORIES INC,"Apr 17, 2001"
IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,TABLET,ORAL,200MG; 30MG,SINE-AID IB,KENVUE BRANDS LLC,"Dec 31, 1992"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Jan 17, 2025"
FAMOTIDINE; IBUPROFEN,TABLET,ORAL,26.6MG; 800MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,DUEXIS,HORIZON MEDICINES LLC,"Apr 23, 2011"
FAMOTIDINE; IBUPROFEN,TABLET,ORAL,26.6MG; 800MG,IBUPROFEN AND FAMOTIDINE,AUROBINDO PHARMA LTD,"Jun 30, 2025"
FAMOTIDINE; IBUPROFEN,TABLET,ORAL,26.6MG; 800MG,IBUPROFEN AND FAMOTIDINE,TEVA PHARMACEUTICALS USA,"Oct 29, 2021"
FAMOTIDINE; IBUPROFEN,TABLET,ORAL,26.6MG; 800MG,IBUPROFEN AND FAMOTIDINE,TORRENT PHARMACEUTICALS LTD,"Mar 18, 2024"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,5MG; 200MG,HYDROCODONE,STRIDES PHARMA GLOBAL PTE LTD,"Nov 6, 2006"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,2.5MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,SUN PHARMACEUTICAL INDUSTRIES INC,"May 28, 2013"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,5MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,ANI PHARMACEUTICALS INC,"Jun 23, 2010"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,5MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,SUN PHARMACEUTICAL INDUSTRIES INC,"May 28, 2013"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,7.5MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Nov 6, 2006"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,7.5MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,SUN PHARMACEUTICAL INDUSTRIES INC,"May 28, 2013"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,7.5MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,TEVA PHARMACEUTICALS USA INC,"Apr 11, 2003"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,10MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Nov 6, 2006"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,10MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,SUN PHARMACEUTICAL INDUSTRIES INC,"May 28, 2013"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,2.5MG; 200MG,REPREXAIN,AMNEAL PHARMACEUTICALS NY LLC,"Oct 19, 2007"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,10MG; 200MG,REPREXAIN,AMNEAL PHARMACEUTICALS NY LLC,"Oct 19, 2007"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,7.5MG; 200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,VICOPROFEN,ABBVIE INC,"Sep 23, 1997"
IBUPROFEN,CAPSULE,ORAL,200MG,IBUPROFEN,CONTRACT PHARMACAL CORP,"Jul 6, 1998"
IBUPROFEN,CAPSULE,ORAL,200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,MIDOL,BAYER HEALTHCARE LLC,"Sep 2, 1987"
IBUPROFEN,CAPSULE,ORAL,200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,MIDOL,BAYER HEALTHCARE LLC,"Sep 2, 1987"
IBUPROFEN,SOLUTION,INTRAVENOUS,400MG/4ML (100MG/ML),CALDOLOR,CUMBERLAND PHARMACEUTICALS INC,"Jun 11, 2009"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,CHILDREN'S ADVIL,HALEON US HOLDINGS LLC,"Sep 19, 1989"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,CHILDREN'S ELIXSURE,MOBERG PHARMA NORTH AMERICA LLC,"Jan 7, 2004"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBU,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,"Dec 18, 1989"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,ARISE PHARMACEUTICALS LLC,"Aug 18, 2011"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,PAI HOLDINGS LLC DBA PHARMACEUTICAL ASSOCIATES INC,"Nov 3, 2016"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,MOTRIN,MCNEIL CONSUMER HEALTHCARE DIV MCNEIL PPC INC,"Sep 19, 1989"
IBUPROFEN,SUSPENSION/DROPS,ORAL,50MG/1.25ML,IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Jun 9, 2022"
IBUPROFEN,SUSPENSION/DROPS,ORAL,40MG/ML,MOTRIN,MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,"May 25, 1995"
IBUPROFEN,SUSPENSION/DROPS,ORAL,100MG/2.5ML,PEDIATRIC ADVIL,HALEON US HOLDINGS LLC,"Jan 30, 1998"
IBUPROFEN,TABLET,ORAL,200MG,ACHES-N-PAIN,LEDERLE LABORATORIES DIV AMERICAN CYANAMID CO,"May 28, 1987"
IBUPROFEN,TABLET,ORAL,200MG,CAP-PROFEN,L PERRIGO CO,"Dec 8, 1987"
IBUPROFEN,TABLET,ORAL,400MG,IBU,BASF CORP,"Approved Prior to Jan 1, 1982"
IBUPROFEN,TABLET,ORAL,400MG,IBU,BASF CORP,"Feb 22, 1985"
IBUPROFEN,TABLET,ORAL,600MG,IBU,BASF CORP,"Feb 8, 1985"
IBUPROFEN,TABLET,ORAL,600MG,IBU,BASF CORP,"Mar 29, 1985"
IBUPROFEN,TABLET,ORAL,800MG,IBU,BASF CORP,"Jul 23, 1986"
IBUPROFEN,TABLET,ORAL,400MG,IBU-TAB,ALRA LABORATORIES INC,"Aug 11, 1988"
IBUPROFEN,TABLET,ORAL,600MG,IBU-TAB,ALRA LABORATORIES INC,"Aug 11, 1988"
IBUPROFEN,TABLET,ORAL,800MG,IBU-TAB,ALRA LABORATORIES INC,"Aug 11, 1988"
IBUPROFEN,TABLET,ORAL,200MG,IBU-TAB 200,ALRA LABORATORIES INC,"Aug 11, 1988"
IBUPROFEN,TABLET,ORAL,200MG,IBUPRIN,PLIVA INC,"Jul 16, 1987"
IBUPROFEN,TABLET,ORAL,100MG,IBUPROFEN,LNK INTERNATIONAL INC,"Jun 17, 2004"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,ADAPTIS PHARMA PRIVATE LTD,"Oct 15, 1986"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,ADAPTIS PHARMA PRIVATE LTD,"Sep 10, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,ANI PHARMACEUTICALS INC,"Jan 20, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,ANI PHARMACEUTICALS INC,"Dec 19, 1991"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,ANI PHARMACEUTICALS INC,"Dec 19, 1991"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,CONTRACT PHARMACAL CORP,"Sep 10, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,CONTRACT PHARMACAL CORP,"Feb 25, 1994"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,CONTRACT PHARMACAL CORP,"Jul 20, 1998"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,HALSEY DRUG CO INC,"Sep 29, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,"Oct 27, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,"Apr 29, 1988"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,L PERRIGO CO,"Dec 8, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,L PERRIGO CO,"Mar 14, 2002"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,MERRO PHARMACEUTICAL CO LTD,"Oct 2, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,OHM CORP,"Jul 15, 1986"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,P AND L DEVELOPMENT LLC DBA PLD DEVELOPMENTS LLC,"Sep 19, 1986"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,PH HEALTH LTD,"Feb 2, 1988"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,PH HEALTH LTD,"Jan 10, 1989"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,PHARMOBEDIENT CONSULTING LLC,"May 5, 1988"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,PUREPAC PHARMACEUTICAL CO,"Oct 3, 1986"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,PUREPAC PHARMACEUTICAL CO,"Feb 3, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,SANDOZ INC,"Feb 25, 1988"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,SANDOZ INC,"Dec 15, 1995"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,SANDOZ INC,"Dec 15, 1995"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"May 30, 2017"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Jun 29, 2018"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,STRIDES PHARMA INTERNATIONAL AG,"Sep 24, 1986"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,STRIDES PHARMA INTERNATIONAL AG,"May 8, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,SUN PHARMACEUTICAL INDUSTRIES INC,"Dec 24, 1985"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,SUN PHARMACEUTICAL INDUSTRIES INC,"Sep 26, 1986"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,SUN PHARMACEUTICAL INDUSTRIES INC,"Oct 2, 1986"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,TEVA PHARMACEUTICALS USA INC,"May 29, 1992"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,ULTRATAB LABORATORIES INC,"Jan 6, 2020"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,WATSON LABORATORIES INC,"Mar 5, 1986"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,WATSON LABORATORIES INC,"Sep 4, 1987"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,WATSON LABORATORIES INC,"Mar 8, 1988"
IBUPROFEN,TABLET,ORAL,200MG,IBUPROFEN,YICHANG HUMANWELL PHARMACEUTICAL CO LTD,"Oct 19, 2020"
IBUPROFEN,TABLET,ORAL,300MG,IBUPROFEN,HALSEY DRUG CO INC,"Mar 23, 1987"
IBUPROFEN,TABLET,ORAL,300MG,IBUPROFEN,LEINER HEALTH PRODUCTS INC,"Oct 15, 1986"
IBUPROFEN,TABLET,ORAL,300MG,IBUPROFEN,PAR PHARMACEUTICAL INC,"Aug 6, 1985"
IBUPROFEN,TABLET,ORAL,300MG,IBUPROFEN,PH HEALTH LTD,"Oct 22, 1986"
IBUPROFEN,TABLET,ORAL,300MG,IBUPROFEN,PUREPAC PHARMACEUTICAL CO,"Sep 19, 1986"
IBUPROFEN,TABLET,ORAL,300MG,IBUPROFEN,RISING PHARMA HOLDINGS INC,"Jun 12, 1986"
